train_code,train_number,normalized_train_number,corridor_type,route_code,service_type,line_group,direction,from_station,to_station,car_composition,ac_service,source_note
97402,T 110,T110,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97403,T 105,T105,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97404,T 112,T112,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97405,T 107,T107,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97406,T 114,T114,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97407,PT 7,PT7,1,MAIN,SLOW,MAIN,DN,PR,TNA,12_CAR,NON_AC,
97408,T 116,T116,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,AC,
97409,T 111,T111,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97410,PT 8,PT8,1,MAIN,SLOW,MAIN,UP,TNA,PR,12_CAR,NON_AC,
97411,PT 9,PT9,1,MAIN,SLOW,MAIN,DN,PR,TNA,12_CAR,NON_AC,
97412,PT 10,PT10,1,MAIN,SLOW,MAIN,UP,TNA,PR,12_CAR,NON_AC,
97413,T 113,T113,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97414,T 118,T118,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97415,T 115,T115,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97416,T 120,T120,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,AC,
97417,T 117,T117,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97418,PT 12,PT12,1,MAIN,SLOW,MAIN,UP,TNA,PR,12_CAR,NON_AC,
97419,T 119,T119,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97420,T 122,T122,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97421,T 121,T121,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97422,T 124,T124,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97423,T 123,T123,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97424,T 126,T126,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97425,T 125,T125,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97426,T 128,T128,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97427,T 127,T127,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,AC,
97428,T 130,T130,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97429,T 129,T129,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97430,T 132,T132,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97431,T 131,T131,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97432,PT 14,PT14,1,MAIN,SLOW,MAIN,UP,TNA,PR,12_CAR,NON_AC,
97433,T 133,T133,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,AC,
97434,PT 16,PT16,1,MAIN,SLOW,MAIN,UP,TNA,PR,12_CAR,NON_AC,
97435,T 135,T135,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,AC,
97436,CT 2,CT2,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97437,T 137,T137,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97439,T 139,T139,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97441,T 141,T141,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97501,G 1,G1,1,MAIN,SLOW,MAIN,DN,CSMT,GC,12_CAR,AC,
97502,G 2,G2,1,MAIN,SLOW,MAIN,UP,GC,CSMT,12_CAR,AC,
97503,G 3,G3,1,MAIN,SLOW,MAIN,DN,CSMT,GC,12_CAR,NON_AC,
97504,G 4,G4,1,MAIN,SLOW,MAIN,UP,GC,CSMT,12_CAR,NON_AC,
97505,G 5,G5,1,MAIN,SLOW,MAIN,DN,CSMT,GC,12_CAR,NON_AC,
97506,G 6,G6,1,MAIN,SLOW,MAIN,UP,GC,CSMT,12_CAR,NON_AC,
97601,C 1,C1,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97602,C 2,C2,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97603,C 3,C3,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97604,C 4,C4,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,AC,
97605,C 5,C5,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97606,C 6,C6,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97607,C 7,C7,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97608,C 8,C8,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97609,C 9,C9,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97610,C 10,C10,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97611,C 11,C11,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97612,C 12,C12,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97613,C 13,C13,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97614,C 14,C14,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97615,C 15,C15,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,AC,
97616,C 16,C16,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97617,C 17,C17,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97618,C 18,C18,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,AC,
97619,C 19,C19,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97620,C 20,C20,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97621,C 21,C21,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97622,C 22,C22,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97623,C 23,C23,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97624,C 24,C24,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97625,C 25,C25,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97626,C 26,C26,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97627,C 27,C27,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97628,C 28,C28,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,NON_AC,
97629,C 29,C29,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97630,C 30,C30,1,MAIN,SLOW,MAIN,UP,CLA,CSMT,12_CAR,AC,
97631,C 31,C31,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97633,C 33,C33,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97635,C 35,C35,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97637,C 37,C37,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97639,C 39,C39,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97641,C 41,C41,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97643,C 43,C43,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97645,C 45,C45,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97647,C 47,C47,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97649,C 49,C49,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
97651,C 51,C51,1,MAIN,SLOW,MAIN,DN,CSMT,CLA,12_CAR,NON_AC,
98001,PL 1,PL1,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98002,PL 2,PL2,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98003,PL 3,PL3,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98004,PL 4,PL4,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98005,PL 5,PL5,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98006,PL 6,PL6,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98007,PL 7,PL7,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98008,PL 8,PL8,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98009,PLVD 1,PLVD1,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98010,PL 10,PL10,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98011,PL 9,PL9,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98012,PL 12,PL12,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98013,PL 11,PL11,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98014,PL 14,PL14,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98015,PL 13,PL13,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98016,PL 16,PL16,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98017,PL 15,PL15,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98018,PL 18,PL18,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98019,PL 17,PL17,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98020,PL 20,PL20,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98021,PLVD 3,PLVD3,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98022,PL 22,PL22,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98023,PL 19,PL19,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98024,PLVD 2,PLVD2,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98025,PL 21,PL21,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98026,PL 24,PL24,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98027,PL 23,PL23,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98028,PL 26,PL26,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98029,PL 25,PL25,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98030,PLVD 4,PLVD4,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98031,PL 27,PL27,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98032,PL 28,PL28,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98033,PL 29,PL29,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98034,PLVD 6,PLVD6,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98035,PLVD 5,PLVD5,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98036,PL 30,PL30,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98037,PL 31,PL31,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98038,PL 32,PL32,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98039,PL 33,PL33,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98040,PLVD 8,PLVD8,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98041,PL 35,PL35,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98042,PL 34,PL34,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98043,PL 37,PL37,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98044,PL 36,PL36,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98045,PL 39,PL39,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98046,PL 38,PL38,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98047,PLVD 7,PLVD7,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98048,PL 40,PL40,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98049,PL 41,PL41,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98050,PLVD 10,PLVD10,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98051,PL 43,PL43,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98052,PL 42,PL42,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98053,PL 45,PL45,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98054,PLVD 12,PLVD12,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98055,PL 47,PL47,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98056,PL 44,PL44,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98057,PL 49,PL49,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98058,PL 46,PL46,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98059,PLVD 9,PLVD9,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98060,PL 48,PL48,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98061,PL 51,PL51,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98062,PL 50,PL50,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98063,PL 53,PL53,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98064,PLVD 14,PLVD14,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98065,PLVD 11,PLVD11,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98066,PL 52,PL52,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98067,PL 55,PL55,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98068,PLVD 16,PLVD16,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98069,PL 57,PL57,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98070,PL 54,PL54,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98071,PL 59,PL59,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98072,PL 56,PL56,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98073,PL 61,PL61,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98074,PL 58,PL58,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98075,PLVD 13,PLVD13,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98076,PLVD 18,PLVD18,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98077,PL 63,PL63,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98078,PL 60,PL60,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98079,PL 65,PL65,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98080,PL 62,PL62,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98081,PL 67,PL67,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98082,PL 64,PL64,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98083,PL 69,PL69,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98084,PLVD 20,PLVD20,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98085,PL 71,PL71,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98086,PL 66,PL66,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98087,PLVD 15,PLVD15,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98088,PLVD 22,PLVD22,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98089,PL 73,PL73,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98090,PL 68,PL68,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98091,PL 75,PL75,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98092,PL 70,PL70,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98093,PL 77,PL77,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98094,PL 72,PL72,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98095,PL 79,PL79,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98096,PLVD 24,PLVD24,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98097,PL 81,PL81,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98098,PL 74,PL74,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98099,PL 83,PL83,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98100,PL 76,PL76,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98101,PL 85,PL85,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98102,PL 78,PL78,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98103,PL 87,PL87,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98104,PLVD 26,PLVD26,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98105,PL 89,PL89,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98106,PL 80,PL80,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98107,PLVD 17,PLVD17,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98108,PL 82,PL82,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98109,PL 91,PL91,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98110,PL 84,PL84,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98111,PL 93,PL93,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98112,PL 86,PL86,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98113,PL 95,PL95,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98114,PL 88,PL88,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98115,PLVD 19,PLVD19,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98116,PL 90,PL90,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98117,PL 97,PL97,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98118,PL 92,PL92,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98119,PLVD 21,PLVD21,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98120,PL 94,PL94,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98121,PL 99,PL99,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98122,PL 96,PL96,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98123,PL 101,PL101,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98124,PLVD 28,PLVD28,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98125,PL 103,PL103,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98126,PL 98,PL98,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98127,PL 105,PL105,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98128,PL 100,PL100,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98129,PLVD 23,PLVD23,0,HARBOUR,SLOW,HARBOUR,DN,VDLR,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98130,PLVD 30,PLVD30,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,VDLR,12_CAR,NON_AC,Harbour Line to PNVL
98131,PL 107,PL107,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
98132,PL 102,PL102,0,HARBOUR,SLOW,HARBOUR,UP,PNVL,CSMTH,12_CAR,NON_AC,Harbour Line to PNVL
98133,PL 109,PL109,0,HARBOUR,SLOW,HARBOUR,DN,CSMTH,PNVL,12_CAR,NON_AC,Harbour Line to PNVL
